OSEBuildingID,BuildingType,PrimaryPropertyType,PropertyName,Address,City,State,ZipCode,TaxParcelIdentificationNumber,CouncilDistrictCode,Neighborhood,Latitude,Longitude,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),ListOfAllPropertyUseTypes,LargestPropertyUseType,LargestPropertyUseTypeGFA,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseType,ThirdLargestPropertyUseTypeGFA,YearsENERGYSTARCertified,ENERGYSTARScore,SiteEUI(kBtu/sf),SiteEUIWN(kBtu/sf),SourceEUI(kBtu/sf),SourceEUIWN(kBtu/sf),SiteEnergyUse(kBtu),SiteEnergyUseWN(kBtu),SteamUse(kBtu),Electricity(kBtu),NaturalGas(kBtu),ComplianceStatus,Outlier,TotalGHGEmissions,GHGEmissionsIntensity,Age,ProportionPrincipalUseType,ProportionSecondaryUseType,ProportionThirdUseType,RiseType,AgeType,energies_sum,energy_ratio,SteamUseProportion,ElectricityProportion,NaturalGasProportion
562,NonResidential,Retail Store,011-Seattle,222 Yale Ave. N.,Seattle,WA,98109.0,6849700205,7,LAKE UNION,47.62,-122.33027,1996,1,4,264008,159994,104014,Retail Store,Retail Store,98863.0,,,,,,42.0,100.5,105.5999985,260.0,262.3999939,9937707.0,10443463.0,0.0,7307906.0,2629800.0,Compliant,,190.61,0.72,27,0.37446971303899884,,,Low,Modern,9937706.0,0.9999998993731652,0.0,0.74,0.26
563,NonResidential,Small- and Mid-Sized Office,Darigold HQ,1130 Rainier Ave S,Seattle,WA,98144.0,7132300370,3,CENTRAL,47.59367,-122.30957,1914,1,2,62220,0,62220,"Office, Other - Services, Parking",Office,60676.0,Parking,13780.0,Other - Services,1324.0,,32.0,87.80000305,87.80000305,275.2999878,275.2999878,5444253.5,5444253.5,0.0,5431426.0,12827.0,Compliant,,38.55,0.62,109,0.9751848280295725,0.22147219543555127,0.021279331404693024,Low,Very_old,5444253.0,0.9999999081600444,0.0,1.0,0.0
564,NonResidential,Small- and Mid-Sized Office,Poplar Building,900 Poplar Pl S.,Seattle,WA,98144.0,7132800055,3,GREATER DUWAMISH,47.59388,-122.31124,1970,1,1,65430,0,65430,"Office, Other",Office,60732.0,Other,8142.0,,,,89.0,46.20000076,52.09999847,100.3000031,107.5999985,3181045.5,3586460.5,0.0,1705793.0,1475252.0,Compliant,,90.24,1.38,53,0.9281980742778542,0.12443833104080697,,Low,Old,3181045.0,0.9999998428189726,0.0,0.54,0.46
565,NonResidential,Large Office,Northcut Landing,4915 25th Ave NE,Seattle,WA,98105.0,7174800132,4,NORTHEAST,47.66517,-122.30186,2006,1,3,102290,42440,59850,"Office, Parking",Office,83715.0,Parking,18575.0,,,,26.0,72.40000153,73.0,223.6999969,224.3000031,6062770.5,6114351.5,0.0,5913177.0,149593.0,Compliant,,49.17,0.48,17,0.8184084465734676,0.1815915534265324,,Low,Brand_new,6062770.0,0.9999999175294529,0.0,0.98,0.02
566,NonResidential,Other,Pike St,1708 E Pike St,Seattle,WA,98122.0,7234600985,3,CENTRAL,47.6144,-122.30982,1926,1,3,80004,0,80004,Other,Other,74864.0,,,,,,,163.3999939,163.3999939,513.0,513.0,12232124.0,12232124.0,0.0,12232122.0,0.0,Compliant,,85.28,1.07,97,0.935753212339383,,,Low,Very_old,12232122.0,0.9999998364960984,0.0,1.0,0.0
568,NonResidential,Warehouse,K2 and Iron Mountain (Seattle 4),4201 6th Ave S,Seattle,WA,98108.0,7376600510,2,GREATER DUWAMISH,47.56407,-122.32765,1991,1,2,323916,0,323916,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,263528.0,Office,60388.0,,,,92.0,24.79999924,27.10000038,48.90000153,51.29999924,8024064.5,8767252.0,0.0,3548085.0,4475979.0,Compliant,,262.45,0.81,32,0.8135689499746848,0.1864310500253152,,Low,Modern,8024064.0,0.9999999376874401,0.0,0.44,0.56
569,NonResidential,Mixed Use Property,Pacific Tower,1200 12th Avenue South,Seattle,WA,98144.0,2829600110,2,GREATER DUWAMISH,47.5928,-122.31599,1932,1,14,304052,0,304052,"Medical Office, Office, Parking",Office,218918.0,Parking,156487.0,Medical Office,84051.89844,20102008,66.0,69.40000153,70.30000305,202.8999939,203.8000031,21027396.0,21290090.0,0.0,18843504.0,2183891.0,Compliant,,247.35,0.81,91,0.7200018417902201,0.5146718324497126,0.2764392223698578,Medium,,21027395.0,0.9999999524429939,0.0,0.9,0.1
570,NonResidential,Small- and Mid-Sized Office,Northwest Building,2323 Eastlake Ave E,Seattle,WA,98102.0,2902201000,4,LAKE UNION,47.64037,-122.32626,1978,1,4,85385,31210,54175,"Data Center, Office, Parking",Office,50235.0,Parking,25525.0,Data Center,2875.0,,,91.40000153,92.5,287.0,290.2999878,4855036.5,4910799.5,0.0,4855036.0,0.0,Compliant,,33.85,0.4,45,0.5883351876793348,0.29894009486443757,0.033671019499912164,Low,Modern,4855036.0,0.9999998970141625,0.0,1.0,0.0
571,NonResidential,Distribution Center,Northwest Center Industries,7272 W. Marginal Way S.,Seattle,WA,98108.0,2924049109,1,GREATER DUWAMISH,47.53687,-122.33316,1989,1,2,98024,0,98024,"Distribution Center, Office",Distribution Center,63896.0,Office,33712.0,,,,94.0,20.39999962,21.60000038,50.79999924,52.09999847,1988334.5,2109093.75,0.0,1373037.0,615298.0,Compliant,,42.25,0.43,34,0.651840365624745,0.34391577572839305,,Low,Modern,1988335.0,1.0000002514667425,0.0,0.69,0.31
572,NonResidential,Mixed Use Property,Bright Horizons,1275 Mercer St,Seattle,WA,98109.0,2925049094,7,LAKE UNION,47.62405,-122.33084,1928,1,1,65000,15000,50000,"Office, Other, Parking",Office,20000.0,Parking,15000.0,Other,10000.0,,,86.80000305,91.90000153,203.5,208.8999939,2603931.25,2758081.75,0.0,1612547.0,991384.0,Compliant,,63.89,0.98,95,0.3076923076923077,0.23076923076923078,0.15384615384615385,Low,Very_old,2603931.0,0.9999999039913208,0.0,0.62,0.38
573,NonResidential,Large Office,617 Eastlake,617 Eastlake Ave E,Seattle,WA,98109.0,2925049098,7,LAKE UNION,47.62488,-122.33007,1990,1,5,144573,66620,77953,"Office, Parking",Office,78521.0,Parking,66650.0,,,,62.0,65.40000153,67.69999695,205.3000031,212.6999969,5135040.0,5318277.0,0.0,5135039.0,0.0,Compliant,,35.8,0.25,33,0.5431235431235432,0.4610127755528349,,,Modern,5135039.0,0.9999998052595501,0.0,1.0,0.0
574,NonResidential,Retail Store,(71371A) NORTHGATE Macy's,401 NE NORTHGATE WAY,Seattle,WA,98125.0,2926049272,5,NORTH,47.70759,-122.3255,1950,1,2,302812,0,302812,Retail Store,Retail Store,302812.0,,,,,,97.0,24.10000038,25.70000076,63.90000153,65.5,7290824.5,7783388.0,0.0,5590290.0,1700534.0,Compliant,,129.29,0.43,73,1.0,,,Low,Old,7290824.0,0.9999999314206507,0.0,0.77,0.23
575,NonResidential,Small- and Mid-Sized Office,Northway Square East,2150 N 107th ST,Seattle,WA,98133.0,2926049277,5,NORTHWEST,47.70744,-122.33171,1974,1,5,86400,0,86400,Office,Office,78200.0,,,,,,53.0,116.0999985,118.5,231.1999969,232.0,9080022.0,9266020.0,0.0,4089680.0,4990341.0,Compliant,,293.55,3.4,49,0.9050925925925926,,,,Modern,9080021.0,0.9999998898681083,0.0,0.45,0.55
577,NonResidential,Small- and Mid-Sized Office,NorthWay West Building,10700 Meridian Ave North,Seattle,WA,98144.0,2926049490,5,NORTHWEST,47.70732,-122.33279,1981,1,6,86483,0,86483,"Office, Parking",Office,86483.0,Parking,0.0,,,,56.0,73.59999847,76.69999695,231.0,241.0,6361236.5,6636482.5,0.0,6361236.0,0.0,Compliant,,44.35,0.51,42,1.0,0.0,,Medium,Modern,6361236.0,0.9999999213989292,0.0,1.0,0.0
578,NonResidential,Distribution Center,Pacific Plumbing Supply,7115 W Marginal Way SW,Seattle,WA,98106.0,3024049016,1,DELRIDGE,47.53926,-122.34143,1976,1,1,51600,0,51600,"Distribution Center, Office",Distribution Center,34400.0,Office,17200.0,,,,75.0,21.79999924,23.20000076,55.90000153,57.40000153,1124543.125,1196293.25,0.0,815508.0,309035.0,Compliant,,22.1,0.43,47,0.6666666666666666,0.3333333333333333,,Low,Modern,1124543.0,0.9999998888437471,0.0,0.73,0.27
579,NonResidential,Warehouse,Jones Stevedoring Seattle Building,7245 West Marginal Way SW,Seattle,WA,98106.0,3024049159,1,DELRIDGE,47.53689,-122.33847,1968,1,1,140520,0,140520,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,140520.0,,,,,,61.0,15.80000019,17.79999924,36.09999847,38.20000076,2225512.0,2502923.5,0.0,1310524.0,914988.0,Compliant,,57.73,0.41,55,1.0,,,Low,Old,2225512.0,1.0,0.0,0.59,0.41
580,NonResidential,Large Office,PEMCO,1300 Dexter Ave N,Seattle,WA,98109.0,3025049001,7,MAGNOLIA / QUEEN ANNE,47.63116,-122.34193,1986,1,5,154029,62380,91649,"Office, Parking",Office,91645.0,Parking,66288.0,,,,95.0,50.59999847,50.59999847,145.6999969,145.6999969,4636396.5,4636396.5,0.0,4060681.0,575715.0,Compliant,,58.88,0.38,37,0.5949853598997591,0.43036051652610874,,,Modern,4636396.0,0.9999998921576272,0.0,0.88,0.12
581,NonResidential,Other,Meridian Medical Pavilion,11011 Meridian Ave N,Seattle,WA,98133.0,3026049051,5,NORTHWEST,47.70887,-122.33494,2005,1,3,161789,91935,69854,"Medical Office, Parking",Parking,91935.0,Medical Office,69854.0,,,,,99.69999695,101.0999985,312.5,317.1000061,6963616.5,7063953.5,0.0,6947606.0,16010.0,Compliant,,49.28,0.3,18,0.5682401152117882,0.4317598847882118,,Low,Brand_new,6963616.0,0.9999999281982286,0.0,1.0,0.0
582,NonResidential,Medical Office,McMurray Medical Building,1536 N. 115th Street,Seattle,WA,98133.0,3026049142,5,NORTHWEST,47.7126,-122.33782,2005,1,3,63909,0,63909,"Medical Office, Retail Store",Medical Office,60670.0,Retail Store,3239.0,,,,,74.59999847,74.59999847,234.1999969,234.1999969,4765753.5,4765753.5,0.0,4765753.0,0.0,Compliant,,33.22,0.52,18,0.9493185623308141,0.050681437669185876,,Low,Brand_new,4765753.0,0.9999998950847961,0.0,1.0,0.0
583,NonResidential,Warehouse,Iron Mountain,1201 N. 96th St.,Seattle,WA,98103.0,3126049011,5,NORTHWEST,47.69814,-122.34295,1948,1,2,53472,0,53472,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,46846.0,Office,10033.0,,,,,17.10000038,18.70000076,31.89999962,33.70000076,971155.625,1065308.875,0.0,381025.0,590131.0,Compliant,,34.0,0.64,75,0.8760846798324357,0.18763090963494913,,Low,Old,971156.0,1.0000003861379065,0.0,0.39,0.61
584,NonResidential,Warehouse,Lenci Corporation,428 S. Cloverdale,Seattle,WA,98108.0,3224049045,1,GREATER DUWAMISH,47.52696,-122.32913,1980,1,1,50417,0,50417,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,50417.0,,,,,,14.0,36.59999847,42.59999847,73.90000153,80.19999695,1847401.0,2149815.75,0.0,855017.0,992384.0,Compliant,,58.67,1.16,43,1.0,,,Low,Modern,1847401.0,1.0,0.0,0.46,0.54
23854,NonResidential,Restaurant,Pier 57,1301 Alaskan Way,Seattle,WA,98101.0,7666202435,7,DOWNTOWN,47.60613,-122.34115,1900,1,1,43728,0,43728,Restaurant,Restaurant,43728.0,,,,,,,263.2000122,271.1000061,276.2999878,284.6000061,11508035.0,11854450.0,0.0,0.0,11508035.0,Compliant,,611.19,13.98,123,1.0,,,Low,Very_old,11508035.0,1.0,0.0,0.0,1.0
585,NonResidential,Medical Office,NWH Outpatient Medical Center,10330 Meridian Ave N,Seattle,WA,98133.0,3226049177,5,NORTHWEST,47.70449,-122.33272,1961,1,3,133298,0,133298,Medical Office,Medical Office,133298.0,,,,,,21.0,117.3000031,120.3000031,305.1000061,308.2000122,15640994.0,16041286.0,0.0,11600182.0,4040810.0,Compliant,,295.48,2.22,62,1.0,,,Low,Old,15640992.0,0.9999998721308889,0.0,0.74,0.26
586,NonResidential,Retail Store,"SEATTLE, WA-0106",401 NE NORTHGATE WAY STE 475,Seattle,WA,98125.0,3226049481,5,NORTH,47.70759,-122.3255,1965,1,2,168619,0,168619,Retail Store,Retail Store,173106.0,,,,,2009,78.0,37.29999924,38.79999924,105.0,106.9000015,6455828.5,6718441.0,0.0,5456882.0,998946.0,Compliant,,91.1,0.54,58,1.0266102870969465,,,Low,Old,6455828.0,0.9999999225506068,0.0,0.85,0.15
589,NonResidential,Large Office,1260 Mercer,1260 Mercer St,Seattle,WA,98109.0,3481800010,7,LAKE UNION,47.6244,-122.33157,2000,1,4,175885,71385,104500,"Office, Parking",Office,103970.0,Parking,71390.0,,,,91.0,62.40000153,62.40000153,195.8999939,195.8999939,6486377.5,6486377.5,0.0,6486377.0,0.0,Compliant,,45.22,0.26,23,0.5911248827358786,0.40589021235466355,,Low,Modern,6486377.0,0.9999999229153714,0.0,1.0,0.0
590,NonResidential,Warehouse,4727 Building,4727 DENVER AVE S,Seattle,WA,98134.0,3573200005,2,GREATER DUWAMISH,47.56089,-122.33474,1969,1,2,104786,0,104786,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,104786.0,,,,,,93.0,9.800000191,11.0,23.60000038,24.89999962,1028376.875,1153253.75,0.0,666718.0,361659.0,Compliant,,23.86,0.23,54,1.0,,,Low,Old,1028377.0,1.000000121550769,0.0,0.65,0.35
592,NonResidential,Other,SEATTLE 1ST AVE GAR,4755 1ST AVE S,Seattle,WA,98134.0,3573200658,2,GREATER DUWAMISH,47.55787,-122.335,2000,1,1,53040,41600,11440,Other,Other,51427.0,,,,,,,34.40000153,37.0,75.0,77.0,1770027.5,1901429.125,0.0,955967.0,814060.0,Compliant,,49.9,0.94,23,0.9695889894419306,,,Low,Modern,1770027.0,0.9999997175185131,0.0,0.54,0.46
595,NonResidential,Small- and Mid-Sized Office,McKinstry SEA - 220 S Dawson Office,220 S Dawson St,Seattle,WA,98134.0,3573700330,2,GREATER DUWAMISH,47.5563,-122.33186,1948,1,1,53620,0,53620,Office,Office,53620.0,,,,,2016,86.0,38.40000153,40.0,114.0,117.4000015,2058955.25,2145554.75,0.0,1890584.0,168371.0,Compliant,,22.12,0.41,75,1.0,,,Low,Old,2058955.0,0.9999998785791969,0.0,0.92,0.08
596,NonResidential,Small- and Mid-Sized Office,5050,5050 1st Ave S,Seattle,WA,98134.0,3573700410,2,GREATER DUWAMISH,47.55623,-122.33316,1938,1,1,50008,0,50008,Office,Office,50008.0,,,,,,62.0,64.0,67.59999847,162.1000061,163.8999939,3202213.0,3380481.5,0.0,2270837.0,931375.0,Compliant,,65.3,1.31,85,1.0,,,Low,Old,3202212.0,0.9999996877159639,0.0,0.71,0.29
597,NonResidential,Large Office,635 Elliott - South Bldg.,635 Elliott Avenue West,Seattle,WA,98119.0,3879902270,7,MAGNOLIA / QUEEN ANNE,47.6252,-122.36737,2009,1,4,291176,100176,191000,"Office, Parking",Office,194674.0,Parking,111198.0,,,,98.0,34.20000076,34.20000076,106.5999985,106.5999985,6657348.5,6657348.5,0.0,6585119.0,72228.0,Compliant,,49.74,0.17,14,0.6685784542682089,0.38189273841250654,,Low,Brand_new,6657347.0,0.9999997746850717,0.0,0.99,0.01
598,NonResidential,Warehouse,4225 2nd Ave So.,4225 2nd Ave. South,Seattle,WA,98134.0,3957900060,2,GREATER DUWAMISH,47.56549,-122.33221,1957,1,1,50832,0,50832,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,43920.0,Office,6912.0,,,,63.0,50.20000076,50.20000076,77.90000153,77.90000153,2551022.25,2551022.25,0.0,613991.0,1937032.0,Compliant,,107.16,2.11,66,0.8640226628895185,0.1359773371104816,,Low,Old,2551023.0,1.0000002939997876,0.0,0.24,0.76
599,NonResidential,Refrigerated Warehouse,Uwajimaya (Seattle 5),4601 6th Ave S,Seattle,WA,98108.0,3958900565,2,GREATER DUWAMISH,47.56158,-122.32754,1971,1,1,76354,0,76354,Refrigerated Warehouse,Refrigerated Warehouse,76486.0,,,,,,70.0,37.20000076,36.5,116.4000015,114.3000031,2843033.5,2792753.5,0.0,2832924.0,10109.0,Compliant,,20.29,0.27,52,1.0017287895853524,,,Low,Old,2843033.0,0.999999824131513,0.0,1.0,0.0
600,NonResidential,Warehouse,Merlino Foods Building,4100 4th Avenue South,Seattle,WA,98134.0,3958900851,2,GREATER DUWAMISH,47.56558,-122.32889,1956,1,1,98480,0,98480,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,98480.0,,,,,,65.0,28.79999924,29.39999962,81.19999695,81.30000305,2831565.5,2898646.0,0.0,2403347.0,428218.0,Compliant,,39.5,0.4,67,1.0,,,Low,Old,2831565.0,0.9999998234192358,0.0,0.85,0.15
601,NonResidential,Mixed Use Property,Wallingford Center,1815 N 45th St.,Seattle,WA,98103.0,4083300140,4,LAKE UNION,47.66113,-122.33572,1904,1,2,53002,0,53002,"Multifamily Housing, Parking, Restaurant, Retail Store",Retail Store,31602.0,Parking,27427.0,Multifamily Housing,18130.0,,75.0,64.40000153,67.19999695,168.3000031,171.1999969,3441643.25,3591767.75,0.0,2574531.0,867112.0,Compliant,,64.0,1.21,119,0.5962416512584431,0.5174710388287235,0.3420625636768424,Low,Very_old,3441643.0,0.9999999273602805,0.0,0.75,0.25
602,NonResidential,Mixed Use Property,199 Blaine,199 E Blaine St.,Seattle,WA,98102.0,4088802666,4,LAKE UNION,47.63465,-122.32592,2008,1,3,175918,51218,124700,"Laboratory, Office, Parking",Office,66737.0,Parking,58218.0,Laboratory,30230.0,,,232.3000031,235.6000061,503.6000061,502.0,22530168.0,22846738.0,0.0,12047762.0,10482405.0,Compliant,,640.71,3.64,15,0.3793642492524926,0.3309382780613695,0.17184142611898726,Low,Brand_new,22530167.0,0.9999999556150668,0.0,0.53,0.47
603,NonResidential,Other,1241 Eastlake - Zymogenetics,1241 Eastlake Ave E,Seattle,WA,98102.0,4088802925,3,LAKE UNION,47.63108,-122.32746,1920,1,3,169785,63782,106003,"Other, Parking",Other,106003.0,Parking,63782.0,,,,,180.6999969,183.1999969,451.0,453.6000061,19155416.0,19419744.0,0.0,13249663.0,5905752.0,Compliant,,406.02,2.39,103,0.624336661071355,0.37566333892864506,,Low,Very_old,19155415.0,0.9999999477954433,0.0,0.69,0.31
604,NonResidential,Large Office,AGC Building,1200 Westlake Ave N,Seattle,WA,98109.0,4088803725,7,LAKE UNION,47.63,-122.3396,1971,1,11,124721,0,124721,"Food Service, Office, Parking, Restaurant",Office,107594.0,Restaurant,15600.0,Parking,12000.0,,58.0,111.4000015,115.0,252.1999969,255.8999939,13898181.0,14339818.0,0.0,8069980.0,5828201.0,Compliant,,365.79,2.93,52,0.8626774961714547,0.1250791767224445,0.0962147513249573,Medium,Old,13898181.0,1.0,0.0,0.58,0.42
605,NonResidential,Small- and Mid-Sized Office,Lake Union Building,1700 Westlake Ave N,Seattle,WA,98109.0,4088803750,7,LAKE UNION,47.63376,-122.33968,1970,1,7,94002,0,94002,"Office, Parking",Office,93905.0,Parking,31348.0,,,,70.0,60.29999924,60.29999924,189.3000031,189.3000031,5662234.0,5662234.0,0.0,5662234.0,0.0,Compliant,,39.47,0.42,53,0.9989681070615519,0.33348226633475886,,Medium,Old,5662234.0,1.0,0.0,1.0,0.0
606,NonResidential,Warehouse,NWCP-SEA Bldg U,520 S Brandon St,Seattle,WA,98108.0,5084400005,2,GREATER DUWAMISH,47.55515,-122.3275,1974,1,1,93020,0,93020,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,93020.0,,,,,,60.0,13.5,13.5,42.29999924,42.29999924,1252323.875,1252323.875,0.0,1252324.0,0.0,Compliant,,8.73,0.09,49,1.0,,,Low,Modern,1252324.0,1.000000099814435,0.0,1.0,0.0
19746,NonResidential,Other,ARTECH,2609 1st Avenue,Seattle,WA,98121.0,0653000350,7,DOWNTOWN,47.6153,-122.35014,1946,1,1,23000,0,23000,"Office, Other",Other,20310.0,Office,2689.600098,,,,,30.89999962,36.79999924,56.09999847,63.20000076,711118.375,845892.1875,0.0,260639.0,450480.0,Compliant,,25.74,1.12,77,0.8830434782608696,0.11693913469565217,,Low,Old,711119.0,1.0000008788972723,0.0,0.37,0.63
607,NonResidential,Supermarket / Grocery Store,Safeway 1965 - Rainier Ave,9262 Rainier Ave,Seattle,WA,98118.0,5087400030,2,SOUTHEAST,47.52095,-122.26825,2002,1,1,61053,0,61053,"Parking, Supermarket/Grocery Store",Supermarket/Grocery Store,54434.0,Parking,0.0,,,,32.0,241.3000031,249.1999969,578.7000122,587.0,13133225.0,13564414.0,0.0,8474644.0,4658580.0,Compliant,,306.5,5.02,21,0.8915859990500057,0.0,,Low,,13133224.0,0.9999999238572399,0.0,0.65,0.35
609,NonResidential,Small- and Mid-Sized Office,111 S. Jackson,111 South Jackson Street,Seattle,WA,98104.0,5247800255,2,DOWNTOWN,47.59895,-122.33379,1904,1,5,78920,0,78920,Office,Office,78564.0,,,,,2017,88.0,36.0,36.0,113.0999985,113.0999985,2830674.75,2830674.75,0.0,2830674.0,0.0,Compliant,,19.73,0.25,119,0.9954891028890015,,,,Very_old,2830674.0,0.9999997350455047,0.0,1.0,0.0
610,NonResidential,Small- and Mid-Sized Office,FX McRory Building,419 Occidental Ave. S.,Seattle,WA,98104.0,5247800280,2,DOWNTOWN,47.59855,-122.33327,1906,1,7,99440,0,99440,"Office, Retail Store",Office,65088.0,Retail Store,23857.0,,,,64.0,74.30000305,75.0,188.1000061,188.8000031,6606832.5,6669621.5,0.0,4685851.0,1920981.0,Compliant,,134.69,1.35,117,0.6545454545454545,0.23991351568785196,,Medium,Very_old,6606832.0,0.9999999243207695,0.0,0.71,0.29
611,NonResidential,Small- and Mid-Sized Office,Westland Building,100 South King Street,Seattle,WA,98104.0,5247800300,2,DOWNTOWN,47.59856,-122.33379,1907,1,6,73260,0,73260,Office,Office,63871.0,,,,,,82.0,44.70000076,47.29999924,140.3000031,148.5,2853189.5,3020795.0,0.0,2853189.0,0.0,Compliant,,19.89,0.27,116,0.8718400218400219,,,Medium,Very_old,2853189.0,0.9999998247575214,0.0,1.0,0.0
612,NonResidential,Small- and Mid-Sized Office,The Globe Building,105 South Main St.,Seattle,WA,98104.0,5247800320,7,DOWNTOWN,47.59979,-122.3338,1900,1,4,69817,0,69817,"Office, Retail Store",Office,34647.0,Retail Store,26039.0,,,,87.0,35.90000153,39.20000076,82.5,87.0,2178074.5,2380143.75,771085.1875,1245123.0,161866.0,Compliant,,76.8,1.1,123,0.49625449389117265,0.3729607402208631,,Low,Very_old,2178074.1875,0.9999998565246505,0.35,0.57,0.07
613,NonResidential,Small- and Mid-Sized Office,The Grand Central Building,216 1st Ave. S.,Seattle,WA,98104.0,5247800390,7,DOWNTOWN,47.60035,-122.33379,1900,1,4,84750,0,84750,"Enclosed Mall, Office",Office,41609.0,Enclosed Mall,28734.0,,,,,29.79999924,30.79999924,86.09999847,87.19999695,2094724.625,2165173.25,0.0,1846842.0,247883.0,Compliant,,26.04,0.31,123,0.49096165191740415,0.3390442477876106,,Low,Very_old,2094725.0,1.0000001790211446,0.0,0.88,0.12
614,NonResidential,Small- and Mid-Sized Office,Interurban Building,157 Yesler Way,Seattle,WA,98104.0,5247800555,7,DOWNTOWN,47.60146,-122.33248,1900,1,6,75496,13320,62176,"Office, Restaurant, Retail Store",Office,45799.0,Retail Store,9739.0,Restaurant,4689.0,,,59.29999924,62.09999847,186.1000061,195.0,3570161.75,3740114.25,0.0,3570162.0,0.0,Compliant,,24.89,0.33,123,0.6066414114655081,0.12900021193175798,0.06210925082123556,Medium,Very_old,3570162.0,1.0000000700248386,0.0,1.0,0.0
615,NonResidential,Large Office,Occidental Mall,308 Occidental Avenue S,Seattle,WA,98104.0,5247800695,7,DOWNTOWN,47.59962,-122.33247,1900,1,4,164380,0,164380,"Office, Retail Store",Office,123607.0,Retail Store,20795.0,,,,79.0,53.0,53.90000153,145.8000031,146.8000031,7655751.0,7778893.0,399538.3125,6196714.0,1059498.0,Compliant,,130.31,0.79,123,0.7519588757756418,0.1265056576225818,,Low,Very_old,7655750.3125,0.9999999101982288,0.05,0.81,0.14
616,NonResidential,Large Office,(ID616) Court in the Square,401 Second Ave S,Seattle,WA,98104.0,5247800755,2,DOWNTOWN,47.59858,-122.33198,1907,1,7,160580,0,160580,Office,Office,160580.0,,,,,,98.0,27.0,28.0,67.90000153,69.69999695,4336187.5,4501784.0,347207.9063,3014081.0,974898.0,Compliant,,99.59,0.62,116,1.0,,,Medium,Very_old,4336186.9063,0.9999998630824889,0.08,0.7,0.22
619,Nonresidential COS,Other,King Street Station,303 S Jackson Street,Seattle,WA,98104.0,5247801160,2,DOWNTOWN,47.59871,-122.3299,1906,1,3,67755,0,67755,"Data Center, Office, Other, Other - Entertainment/Public Assembly",Other,33647.0,Office,19705.0,Other - Entertainment/Public Assembly,11988.0,,,29.10000038,31.0,91.30000305,97.40000153,1904480.0,2031594.375,0.0,1904480.0,0.0,Compliant,,13.28,0.2,117,0.49659803704523653,0.29082724522175485,0.17693159176444542,Low,Very_old,1904480.0,1.0,0.0,1.0,0.0
620,NonResidential,Mixed Use Property,Pacific Office Automation,1064 4th Ave S,Seattle,WA,98134.0,7666204795,2,GREATER DUWAMISH,47.59334,-122.32905,1910,1,3,56700,0,56700,"Distribution Center, Non-Refrigerated Warehouse, Office",Office,26250.0,Distribution Center,18050.0,Non-Refrigerated Warehouse,12400.0,,37.0,41.79999924,43.40000153,119.3000031,120.0,2371575.0,2462293.5,0.0,2045416.0,326159.0,Compliant,,31.58,0.56,113,0.46296296296296297,0.318342151675485,0.21869488536155202,Low,Very_old,2371575.0,1.0,0.0,0.86,0.14
